"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"1123","LFOC",2019-12-06 09:30:00,1.3767,48.0617,32,32,100,200,10,0,30.12,NA,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,22.97,"LFOC 060930Z AUTO 20010KT 3100 BR ////// 00/00 Q1020"
"1124","LFOC",2019-12-06 10:00:00,1.3767,48.0617,33.8,33.8,100,200,11,0,30.12,NA,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,24.74,"LFOC 061000Z AUTO 20011KT 3100 BR ////// 01/01 Q1020"
"1125","LFOC",2019-12-06 10:30:00,1.3767,48.0617,33.8,33.8,100,200,12,0,30.09,NA,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,24.29,"LFOC 061030Z AUTO 20012KT 3400 BR ////// 01/01 Q1019"
"1126","LFOC",2019-12-06 11:00:00,1.3767,48.0617,35.6,35.6,100,190,13,0,30.09,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-DZ BR",NA,NA,NA,NA,NA,NA,26.18,"LFOC 061100Z AUTO 19013KT 1500 1300 R28/1900D -DZ BR ////// 02/02 Q1019"
"1127","LFOC",2019-12-06 11:30:00,1.3767,48.0617,35.6,35.6,100,190,10,0,30.06,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,27.48,"LFOC 061130Z AUTO 19010KT 1600 BR ////// 02/02 Q1018"
"1128","LFOC",2019-12-06 12:00:00,1.3767,48.0617,37.4,37.4,100,200,12,0,30.06,NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,28.87,"LFOC 061200Z AUTO 20012KT 2500 BR ////// 03/03 Q1018"
"1129","LFOC",2019-12-06 12:30:00,1.3767,48.0617,39.2,39.2,100,190,12,0,30.03,NA,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,31.17,"LFOC 061230Z AUTO 19012KT 3300 BR ////// 04/04 Q1017"
"1130","LFOC",2019-12-06 13:00:00,1.3767,48.0617,41,41,100,200,16,0,30,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,32.15,"LFOC 061300Z AUTO 20016KT 3700 BR ////// 05/05 Q1016"
"1131","LFOC",2019-12-06 13:30:00,1.3767,48.0617,41,41,100,200,15,0,30,NA,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-DZ BR",NA,NA,NA,NA,NA,NA,32.45,"LFOC 061330Z AUTO 20015KT 4700 -DZ BR ////// 05/05 Q1016"
"1132","LFOC",2019-12-06 14:00:00,1.3767,48.0617,42.8,42.8,100,200,16,0,29.97,NA,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,34.5,"LFOC 061400Z AUTO 20016KT 5000 BR ////// 06/06 Q1015"
"1133","LFOC",2019-12-06 14:30:00,1.3767,48.0617,42.8,42.8,100,200,15,0,29.97,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-RA BR",NA,NA,NA,NA,NA,NA,34.78,"LFOC 061430Z AUTO 20015KT 3700 -RA BR ////// 06/06 Q1015"
"1134","LFOC",2019-12-06 15:00:00,1.3767,48.0617,44.6,44.6,100,210,15,0,29.97,NA,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,37.11,"LFOC 061500Z AUTO 21015KT 5000 BR ////// 07/07 Q1015"
"1135","LFOC",2019-12-06 15:30:00,1.3767,48.0617,44.6,44.6,100,210,14,0,29.97,NA,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,37.4,"LFOC 061530Z AUTO 21014KT 5000 BR ////// 07/07 Q1015"
"1136","LFOC",2019-12-06 16:00:00,1.3767,48.0617,44.6,44.6,100,200,13,0,29.97,NA,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,37.71,"LFOC 061600Z AUTO 20013KT 5000 BR ////// 07/07 Q1015"
"1137","LFOC",2019-12-06 16:30:00,1.3767,48.0617,46.4,46.4,100,210,14,0,29.97,NA,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.72,"LFOC 061630Z AUTO 21014KT 7000 ////// 08/08 Q1015"
"1138","LFOC",2019-12-06 17:00:00,1.3767,48.0617,46.4,46.4,100,200,16,0,29.94,NA,4.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.19,"LFOC 061700Z AUTO 20016KT 8000 ////// 08/08 Q1014"
"1139","LFOC",2019-12-06 17:30:00,1.3767,48.0617,48.2,46.4,93.45,220,14,0,29.94,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.04,"LFOC 061730Z AUTO 22014KT 9999 ////// 09/08 Q1014"
"1140","LFOC",2019-12-06 18:00:00,1.3767,48.0617,48.2,46.4,93.45,210,17,0,29.94,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,"LFOC 061800Z AUTO 21017KT 9999 ////// 09/08 Q1014"
"1141","LFOC",2019-12-06 18:30:00,1.3767,48.0617,48.2,48.2,100,220,16,0,29.94,NA,4.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.53,"LFOC 061830Z AUTO 22016KT 8000 ////// 09/09 Q1014"
"1142","LFOC",2019-12-06 19:00:00,1.3767,48.0617,48.2,48.2,100,220,16,0,29.94,NA,4.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.53,"LFOC 061900Z AUTO 22016KT 8000 ////// 09/09 Q1014"
"1143","LFOC",2019-12-06 19:30:00,1.3767,48.0617,50,48.2,93.5,220,16,0,29.94,NA,5.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.88,"LFOC 061930Z AUTO 22016KT 9000 ////// 10/09 Q1014"
"1144","LFOC",2019-12-06 20:00:00,1.3767,48.0617,50,48.2,93.5,220,18,0,29.94,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.44,"LFOC 062000Z AUTO 22018KT 9999 ////// 10/09 Q1014"
"1145","LFOC",2019-12-06 20:30:00,1.3767,48.0617,50,48.2,93.5,220,16,0,29.97,NA,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-RADZ",NA,NA,NA,NA,NA,NA,43.88,"LFOC 062030Z AUTO 22016KT 6000 -RADZ ////// 10/09 Q1015"
"1146","LFOC",2019-12-06 21:00:00,1.3767,48.0617,50,48.2,93.5,230,13,0,29.97,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-DZ",NA,NA,NA,NA,NA,NA,44.63,"LFOC 062100Z AUTO 23013KT 9999 -DZ ////// 10/09 Q1015"
"1147","LFOC",2019-12-06 21:30:00,1.3767,48.0617,50,48.2,93.5,230,15,0,29.97,NA,4.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-RADZ",NA,NA,NA,NA,NA,NA,44.12,"LFOC 062130Z AUTO 23015KT 8000 -RADZ ////// 10/09 Q1015"
"1148","LFOC",2019-12-06 22:00:00,1.3767,48.0617,50,48.2,93.5,220,11,0,29.97,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.21,"LFOC 062200Z AUTO 22011KT 9999 ////// 10/09 Q1015"
"1149","LFOC",2019-12-06 22:30:00,1.3767,48.0617,50,48.2,93.5,230,13,0,29.97,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.63,"LFOC 062230Z AUTO 23013KT 9999 ////// 10/09 Q1015"
"1150","LFOC",2019-12-06 23:00:00,1.3767,48.0617,50,48.2,93.5,230,10,0,30,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.54,"LFOC 062300Z AUTO 23010KT 9999 ////// 10/09 Q1016"
"1151","LFOC",2019-12-06 23:30:00,1.3767,48.0617,50,48.2,93.5,220,12,0,30,NA,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,"LFOC 062330Z AUTO 22012KT 9999 ////// 10/09 Q1016"
"1152","LFLX",2019-12-06 00:00:00,1.7411,46.8697,30.2,30.2,100,90,2,0,30.18,NA,3.11,NA,"NSC",NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,"LFLX 060000Z AUTO 09002KT 5000 BR NSC M01/M01 Q1022"
"1153","LFLX",2019-12-06 00:30:00,1.7411,46.8697,30.2,30.2,100,310,1,0,30.18,NA,2.36,NA,"BKN",NA,NA,NA,300,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,"LFLX 060030Z AUTO 31001KT 3800 R21/0800D BR BKN003 M01/M01 Q1022"
"1154","LFLX",2019-12-06 01:00:00,1.7411,46.8697,30.2,30.2,100,0,0,0,30.18,NA,3.11,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,NA,"LFLX 060100Z AUTO 00000KT 5000 1500 BR VV/// M01/M01 Q1022"
"1155","LFLX",2019-12-06 01:30:00,1.7411,46.8697,30.2,28.4,92.92,180,4,0,30.18,NA,0.31,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FZFG",NA,NA,NA,NA,NA,NA,25.32,"LFLX 060130Z AUTO 18004KT 0500 R21/0650N FZFG VV/// M01/M02 Q1022"
"1156","LFLX",2019-12-06 02:00:00,1.7411,46.8697,30.2,28.4,92.92,220,3,0,30.18,NA,0.28,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FZFG",NA,NA,NA,NA,NA,NA,26.63,"LFLX 060200Z AUTO 22003KT 190V250 0450 R21/0325D FZFG VV/// M01/M02 Q1022"
"1157","LFLX",2019-12-06 02:30:00,1.7411,46.8697,32,32,100,220,4,0,30.18,NA,0.22,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FZFG",NA,NA,NA,NA,NA,NA,27.42,"LFLX 060230Z AUTO 22004KT 0350 0250 R21/0300N FZFG VV/// M00/M00 Q1022"
"1158","LFLX",2019-12-06 03:00:00,1.7411,46.8697,32,32,100,230,6,0,30.18,NA,0.28,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FG",NA,NA,NA,NA,NA,NA,25.53,"LFLX 060300Z AUTO 23006KT 0450 R21/0550N FG VV/// 00/00 Q1022"
"1159","LFLX",2019-12-06 03:30:00,1.7411,46.8697,32,32,100,240,6,0,30.18,NA,0.31,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FG",NA,NA,NA,NA,NA,NA,25.53,"LFLX 060330Z AUTO 24006KT 0500 R21/0600N FG VV/// 00/00 Q1022"
"1160","LFLX",2019-12-06 04:00:00,1.7411,46.8697,32,32,100,250,8,0,30.18,NA,0.37,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FG",NA,NA,NA,NA,NA,NA,24.11,"LFLX 060400Z AUTO 25008KT 0600 0550 R21/0700N FG VV/// 00/00 Q1022"
"1161","LFLX",2019-12-06 04:30:00,1.7411,46.8697,32,32,100,230,8,0,30.18,NA,0.4,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FG",NA,NA,NA,NA,NA,NA,24.11,"LFLX 060430Z AUTO 23008KT 0650 R21/0800N FG VV/// 00/00 Q1022"
"1162","LFLX",2019-12-06 05:00:00,1.7411,46.8697,33.8,33.8,100,230,9,0,30.15,NA,0.4,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FG",NA,NA,NA,NA,NA,NA,25.75,"LFLX 060500Z AUTO 23009KT 0650 R21/0800N FG VV/// 01/01 Q1021"
"1163","LFLX",2019-12-06 05:30:00,1.7411,46.8697,33.8,33.8,100,220,10,0,30.15,NA,0.47,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FG",NA,NA,NA,NA,NA,NA,25.23,"LFLX 060530Z AUTO 22010KT 0750 0700 R21/0900N FG VV/// 01/01 Q1021"
"1164","LFLX",2019-12-06 06:00:00,1.7411,46.8697,35.6,35.6,100,220,12,0,30.15,NA,0.81,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,26.58,"LFLX 060600Z AUTO 22012KT 1300 1200 R21/1500U BR VV/// 02/02 Q1021"
"1165","LFLX",2019-12-06 06:30:00,1.7411,46.8697,35.6,35.6,100,250,9,0,30.18,NA,0.62,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,27.99,"LFLX 060630Z AUTO 25009KT 1000 R21/1200D BR VV/// 02/02 Q1022"
"1166","LFLX",2019-12-06 07:00:00,1.7411,46.8697,35.6,35.6,100,250,8,0,30.18,NA,0.5,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"FG",NA,NA,NA,NA,NA,NA,28.55,"LFLX 060700Z AUTO 25008KT 0800 R21/1000D FG VV/// 02/02 Q1022 NOSIG"
"1167","LFLX",2019-12-06 07:30:00,1.7411,46.8697,35.6,35.6,100,230,9,0,30.15,NA,0.81,NA,"VV ",NA,NA,NA,NA,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,27.99,"LFLX 060730Z AUTO 23009KT 1300 1100 R21/1400U BR VV/// 02/02 Q1021 NOSIG"
"1168","LFLX",2019-12-06 08:00:00,1.7411,46.8697,35.6,35.6,100,230,10,0,30.15,NA,3.11,NA,"OVC",NA,NA,NA,200,NA,NA,NA,"BR",NA,NA,NA,NA,NA,NA,27.48,"LFLX 060800Z AUTO 23010KT 5000 BR OVC002 02/02 Q1021 TEMPO 0800 FG VV///"
"1169","LFLX",2019-12-06 08:30:00,1.7411,46.8697,35.6,35.6,100,240,10,0,30.18,NA,4.97,NA,"OVC",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.48,"LFLX 060830Z AUTO 24010KT 8000 OVC003 02/02 Q1022 TEMPO 0800 FG VV///"
"1170","LFLX",2019-12-06 09:00:00,1.7411,46.8697,35.6,35.6,100,230,11,0,30.18,NA,6.21,NA,"OVC",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.02,"LFLX 060900Z AUTO 23011KT 9999 OVC003 02/02 Q1022 TEMPO 0800 FG VV///"
"1171","LFLX",2019-12-06 09:30:00,1.7411,46.8697,37.4,37.4,100,240,10,0,30.18,NA,6.21,NA,"OVC",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.74,"LFLX 060930Z AUTO 24010KT 9999 OVC003 03/03 Q1022 BECMG NSC"
"1172","LFLX",2019-12-06 10:00:00,1.7411,46.8697,37.4,37.4,100,230,11,0,30.18,NA,5.59,NA,"OVC",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.29,"LFLX 061000Z AUTO 23011KT 9000 OVC003 03/03 Q1022 NOSIG"
"1173","LFLX",2019-12-06 10:30:00,1.7411,46.8697,37.4,37.4,100,230,13,0,30.18,NA,6.21,NA,"OVC",NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.49,"LFLX 061030Z AUTO 23013KT 9999 OVC003 03/03 Q1022 BECMG NSC"
"1174","LFLX",2019-12-06 11:00:00,1.7411,46.8697,39.2,37.4,93.19,220,10,0,30.15,NA,6.21,NA,"OVC",NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"LFLX 061100Z AUTO 22010KT 9999 OVC004 04/03 Q1021 BECMG NSC"
"1175","LFLX",2019-12-06 11:30:00,1.7411,46.8697,41,39.2,93.24,220,10,0,30.15,NA,6.21,NA,"OVC",NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.25,"LFLX 061130Z AUTO 22010KT 9999 OVC004 05/04 Q1021 BECMG NSC"
"1176","LFLX",2019-12-06 12:00:00,1.7411,46.8697,41,39.2,93.24,240,13,0,30.12,NA,6.21,NA,"OVC",NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,"LFLX 061200Z AUTO 24013KT 9999 OVC005 05/04 Q1020 BECMG BKN014"
"1177","LFLX",2019-12-06 12:30:00,1.7411,46.8697,41,41,100,240,13,0,30.12,NA,6.21,NA,"OVC",NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,"LFLX 061230Z AUTO 24013KT 9999 OVC005 05/05 Q1020 TEMPO 4000 BR"
"1178","LFLX",2019-12-06 13:00:00,1.7411,46.8697,42.8,41,93.3,240,10,0,30.12,NA,6.21,NA,"OVC",NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.51,"LFLX 061300Z AUTO 24010KT 9999 OVC008 06/05 Q1020 TEMPO 4000 BR BKN003"
"1179","LFLX",2019-12-06 13:30:00,1.7411,46.8697,44.6,41,87.09,230,13,0,30.09,NA,6.21,NA,"OVC",NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.71,"LFLX 061330Z AUTO 23013KT 9999 OVC008 07/05 Q1019 TEMPO 4000 BR BKN003"
"1180","LFLX",2019-12-06 14:00:00,1.7411,46.8697,44.6,42.8,93.35,230,13,0,30.09,NA,6.21,NA,"OVC",NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.71,"LFLX 061400Z AUTO 23013KT 9999 OVC008 07/06 Q1019 TEMPO 4000 BR BKN003"
"1181","LFLX",2019-12-06 14:30:00,1.7411,46.8697,44.6,42.8,93.35,230,14,0,30.09,NA,6.21,NA,"OVC",NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,"LFLX 061430Z AUTO 23014KT 9999 OVC008 07/06 Q1019 TEMPO 4000 BR BKN003"
"1182","LFLX",2019-12-06 15:00:00,1.7411,46.8697,44.6,42.8,93.35,220,14,0,30.09,NA,6.21,NA,"OVC",NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,"LFLX 061500Z AUTO 22014KT 9999 OVC008 07/06 Q1019 TEMPO 4000 BR BKN003"
"1183","LFLX",2019-12-06 15:30:00,1.7411,46.8697,44.6,42.8,93.35,210,14,0,30.06,NA,6.21,NA,"OVC",NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,"LFLX 061530Z AUTO 21014KT 9999 OVC008 07/06 Q1018 TEMPO 4000 BR BKN003"
"1184","LFLX",2019-12-06 16:00:00,1.7411,46.8697,44.6,42.8,93.35,200,15,0,30.06,NA,6.21,NA,"OVC","///",NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.11,"LFLX 061600Z AUTO 20015KT 9999 OVC007/// ///TCU 07/06 Q1018 TEMPO 22013G25KT 4000 BR BKN003"
"1185","LFLX",2019-12-06 16:30:00,1.7411,46.8697,44.6,44.6,100,210,14,0,30.06,NA,5.59,NA,"OVC","///",NA,NA,700,NA,NA,NA,"-RA",NA,NA,NA,NA,NA,NA,37.4,"LFLX 061630Z AUTO 21014KT 9000 -RA OVC007/// ///TCU 07/07 Q1018 TEMPO 4000 BR BKN003"
"1186","LFLX",2019-12-06 17:00:00,1.7411,46.8697,46.4,44.6,93.4,220,13,0,30.06,NA,6.21,NA,"OVC",NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.02,"LFLX 061700Z AUTO 22013KT 9999 OVC009 08/07 Q1018 TEMPO 4000 BR BKN003"
"1187","LFLX",2019-12-06 17:30:00,1.7411,46.8697,46.4,44.6,93.4,200,13,0,30.06,NA,6.21,NA,"OVC",NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.02,"LFLX 061730Z AUTO 20013KT 9999 OVC011 08/07 Q1018 TEMPO 4000 BR BKN003"
"1188","LFLX",2019-12-06 18:00:00,1.7411,46.8697,46.4,44.6,93.4,220,13,0,30.09,NA,6.21,NA,"OVC","///",NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.02,"LFLX 061800Z AUTO 22013KT 9999 OVC011/// ///TCU 08/07 Q1019 TEMPO 4000 BR BKN004"
"1189","LFLX",2019-12-06 18:30:00,1.7411,46.8697,46.4,44.6,93.4,210,14,0,30.06,NA,6.21,NA,"BKN","OVC",NA,NA,1100,5800,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.72,"LFLX 061830Z AUTO 21014KT 9999 BKN011 OVC058 08/07 Q1018 TEMPO 4000 BR BKN004"
"1190","LFLX",2019-12-06 19:00:00,1.7411,46.8697,46.4,44.6,93.4,210,14,0,30.06,NA,6.21,NA,"BKN","BKN","BKN","///",1100,4900,8800,NA,NA,NA,NA,NA,NA,NA,NA,39.72,"LFLX 061900Z AUTO 21014KT 9999 BKN011/// BKN049/// BKN088/// ///TCU 08/07 Q1018 TEMPO 4000 BR BKN004"
"1191","LFLX",2019-12-06 19:30:00,1.7411,46.8697,46.4,44.6,93.4,210,12,0,30.06,NA,6.21,NA,"BKN","OVC",NA,NA,1100,5400,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.33,"LFLX 061930Z AUTO 21012KT 9999 BKN011 OVC054 08/07 Q1018 TEMPO 4000 BR BKN004"
"1192","LFLX",2019-12-06 20:00:00,1.7411,46.8697,46.4,44.6,93.4,230,11,0,30.06,NA,6.21,NA,"OVC",NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.66,"LFLX 062000Z AUTO 23011KT 9999 OVC011 08/07 Q1018 TEMPO 4000 BR BKN004"
"1193","LFLX",2019-12-06 20:30:00,1.7411,46.8697,48.2,44.6,87.28,230,11,0,30.06,NA,6.21,NA,"OVC",NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.94,"LFLX 062030Z AUTO 23011KT 9999 OVC011 09/07 Q1018 TEMPO 4000 BR BKN004"
"1194","LFLX",2019-12-06 21:00:00,1.7411,46.8697,48.2,44.6,87.28,210,12,0,30.06,NA,6.21,NA,"OVC",NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.62,"LFLX 062100Z AUTO 21012KT 9999 OVC011 09/07 Q1018 TEMPO 4000 BR BKN004"
"1195","LFLX",2019-12-06 21:30:00,1.7411,46.8697,48.2,44.6,87.28,220,14,0,30.06,NA,6.21,NA,"OVC",NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.04,"LFLX 062130Z AUTO 22014KT 9999 OVC011 09/07 Q1018 TEMPO 4000 BR BKN004"
"1196","LFLX",2019-12-06 22:00:00,1.7411,46.8697,48.2,46.4,93.45,220,14,0,30.06,NA,6.21,NA,"OVC",NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.04,"LFLX 062200Z AUTO 22014KT 9999 OVC010 09/08 Q1018 TEMPO 4000 BR BKN004"
"1197","LFLX",2019-12-06 22:30:00,1.7411,46.8697,48.2,46.4,93.45,230,12,0,30.06,NA,3.73,NA,"OVC",NA,NA,NA,800,NA,NA,NA,"-RA",NA,NA,NA,NA,NA,NA,42.62,"LFLX 062230Z AUTO 23012KT 6000 -RA OVC008 09/08 Q1018 TEMPO 4000 BR BKN004"
"1198","LFLX",2019-12-06 23:00:00,1.7411,46.8697,48.2,46.4,93.45,220,11,0,30.06,NA,3.11,NA,"OVC",NA,NA,NA,700,NA,NA,NA,"-DZ BR",NA,NA,NA,NA,NA,NA,42.94,"LFLX 062300Z AUTO 22011KT 5000 -DZ BR OVC007 09/08 Q1018 TEMPO BKN004"
"1199","LFLX",2019-12-06 23:30:00,1.7411,46.8697,46.4,46.4,100,210,14,0,30.06,NA,3.11,NA,"OVC",NA,NA,NA,500,NA,NA,NA,"-DZ BR",NA,NA,NA,NA,NA,NA,39.72,"LFLX 062330Z AUTO 21014KT 5000 -DZ BR OVC005 08/08 Q1018 TEMPO 2500 DZ"
"1200","LFRC",2019-12-06 00:00:00,-1.4781,49.6475,48.2,44.6,87.28,230,15,0,30.03,NA,6.21,NA,"BKN","OVC",NA,NA,1100,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.78,"LFRC 060000Z AUTO 23015KT 9999 BKN011 OVC016 09/07 Q1017"
"1201","LFRC",2019-12-06 00:30:00,-1.4781,49.6475,48.2,46.4,93.45,220,17,0,30,NA,6.21,NA,"OVC",NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,"LFRC 060030Z AUTO 22017KT 9999 OVC010 09/08 Q1016"
"1202","LFRC",2019-12-06 01:00:00,-1.4781,49.6475,48.2,46.4,93.45,230,17,0,30,NA,6.21,27,"OVC",NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,"LFRC 060100Z AUTO 23017G27KT 9999 OVC009 09/08 Q1016"
"1203","LFRC",2019-12-06 01:30:00,-1.4781,49.6475,48.2,46.4,93.45,230,17,0,29.97,NA,4.35,NA,"OVC",NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,"LFRC 060130Z AUTO 23017KT 7000 OVC008 09/08 Q1015"
"1204","LFRC",2019-12-06 02:00:00,-1.4781,49.6475,48.2,46.4,93.45,230,18,0,29.97,NA,6.21,NA,"OVC",NA,NA,NA,700,NA,NA,NA,"-RA",NA,NA,NA,NA,NA,NA,41.07,"LFRC 060200Z AUTO 23018KT 9999 -RA OVC007 09/08 Q1015"
"1205","LFRC",2019-12-06 02:30:00,-1.4781,49.6475,48.2,48.2,100,230,17,0,29.97,NA,6.21,NA,"OVC","///",NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,"LFRC 060230Z AUTO 23017KT 9999 OVC007/// ///TCU 09/09 Q1015"
"1206","LFRC",2019-12-06 03:00:00,-1.4781,49.6475,50,46.4,87.37,230,20,0,29.94,NA,6.21,NA,"OVC","///",NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.05,"LFRC 060300Z AUTO 23020KT 9999 OVC007/// ///TCU 10/08 Q1014"
"1207","LFRC",2019-12-06 03:30:00,-1.4781,49.6475,48.2,46.4,93.45,230,22,0,29.94,NA,6.21,NA,"OVC","///",NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.27,"LFRC 060330Z AUTO 23022KT 9999 OVC008/// ///TCU 09/08 Q1014"
"1208","LFRC",2019-12-06 04:00:00,-1.4781,49.6475,48.2,46.4,93.45,230,21,0,29.94,NA,6.21,NA,"OVC","///",NA,NA,800,NA,NA,NA,"-DZ",NA,NA,NA,NA,NA,NA,40.46,"LFRC 060400Z AUTO 23021KT 9999 -DZ OVC008/// ///TCU 09/08 Q1014"
